weight,propeller_diameter,propeller_rpm_max,propeller_rpm_min,propeller_j_max,motor_max_current,motor_max_power,voltage,hover_omega_rpm,hover_thrust,hover_power,hover_current,hover_torque,flying_speed,flying_omega_rpm,flying_thrust,flying_power,flying_current,flying_torque,flying_j,hover_thrust_per_weight,hover_power_per_weight,hover_thrust_per_power,flying_thrust_per_weight,flying_power_per_weight,flying_thrust_per_power,motor_name,propeller_name
0.9870143,0.6604,8000.0,1000.0,0.69,100.0,4800.0,44.4,5114.95,140.38,3771.64,84.95,6.3,30.0,5191.86,49.62,2410.1,54.28,3.98,0.52497965,142.22691,3821.262,0.037219882,50.27283,2441.8086,0.020588357,t_motor_U12IIKV120,apc_propellers_26x13E
0.99200374,0.6604,7000.0,1000.0,0.78,100.0,4800.0,44.4,5099.51,141.83,4045.06,91.1,6.77,30.0,5131.01,70.29,3487.4,78.55,5.82,0.53120553,142.97325,4077.666,0.03506252,70.85658,3515.5107,0.020155417,t_motor_U12IIKV120,apc_propellers_26x15E
1.0100113,0.6858,8000.0,1000.0,0.68,100.0,4800.0,44.4,5078.22,160.28,4421.91,99.59,7.41,30.0,5167.05,58.15,2849.31,64.17,4.73,0.5079633,158.6913,4378.0796,0.03624678,57.573616,2821.0674,0.02040845,t_motor_U12IIKV120,apc_propellers_27x13E
1.1229472,0.4318,11000.0,1000.0,0.93,124.210526,5956.8423,51.8,6584.72,56.85,3478.54,67.15,4.58,30.0,6668.01,30.65,1537.8,29.69,1.96,0.6251635,50.62571,3097.6877,0.016343063,27.294249,1369.4321,0.01993107,t_motor_U13IIKV130,apc_propellers_17x12W
1.073007,0.4826,12000.0,1000.0,0.84,124.210526,5956.8423,51.8,6525.22,71.09,4865.0,93.92,6.44,30.0,6653.39,37.93,1878.32,36.26,2.42,0.560586,66.25307,4533.9873,0.014612539,35.34926,1750.5199,0.020193577,t_motor_U13IIKV130,apc_propellers_19x12E
1.1019914,0.4826,12000.0,1000.0,0.84,124.210526,5956.8423,51.8,6544.68,76.55,4411.41,85.16,5.83,30.0,6648.29,40.18,1997.23,38.56,2.58,0.56101596,69.46516,4003.1257,0.017352728,36.461266,1812.3826,0.020117864,t_motor_U13IIKV130,apc_propellers_19x12WE
1.1130589,0.5207,11000.0,1000.0,0.89,124.210526,5956.8423,44.4,5528.78,67.46,4857.8,109.41,7.52,30.0,5683.49,36.39,1767.89,39.82,2.67,0.6082328,60.60775,4364.369,0.013886944,32.693687,1588.3165,0.02058386,t_motor_U13IIKV130,apc_propellers_20_5x14E
1.1759719,0.508,11000.0,1000.0,0.76,124.210526,5956.8423,51.8,6514.49,73.01,5114.92,98.74,6.78,30.0,6660.51,34.92,1712.52,33.06,2.2,0.53198737,62.084816,4349.526,0.0142739285,29.694588,1456.2593,0.020391002,t_motor_U13IIKV130,apc_propellers_20x10
1.1810975,0.508,11000.0,1000.0,0.87,124.210526,5956.8423,44.4,5572.84,54.48,3977.87,89.59,6.14,30.0,5705.34,27.72,1331.45,29.99,1.98,0.621051,46.12659,3367.9438,0.013695772,23.469698,1127.299,0.020819407,t_motor_U13IIKV130,apc_propellers_20x12
1.1209968,0.508,11000.0,1000.0,0.81,124.210526,5956.8423,51.8,6561.0,90.89,4031.18,77.82,5.32,30.0,6633.11,47.15,2351.0,45.39,3.06,0.5341849,81.07963,3596.0674,0.022546748,42.06078,2097.2407,0.020055296,t_motor_U13IIKV130,apc_propellers_20x12WE
1.0880208,0.508,11000.0,1000.0,0.86,124.210526,5956.8423,44.4,5571.71,63.03,4000.34,90.1,6.18,30.0,5703.26,28.41,1372.87,30.92,2.05,0.6212775,57.930878,3676.713,0.01575616,26.111633,1261.8049,0.020693874,t_motor_U13IIKV130,apc_propellers_20x13E
1.1079334,0.508,11000.0,1000.0,0.96,124.210526,5956.8423,44.4,5514.71,63.39,5138.76,115.74,7.97,30.0,5675.12,39.37,1935.01,43.58,2.93,0.6243581,57.21463,4638.149,0.012335661,35.534626,1746.5039,0.020346148,t_motor_U13IIKV130,apc_propellers_20x15E
1.1371446,0.5334,11000.0,1000.0,0.77,124.210526,5956.8423,44.4,5609.34,80.74,3248.76,73.17,5.0,30.0,5702.03,29.03,1397.42,31.47,2.09,0.5918205,71.0024,2856.9453,0.024852559,25.528856,1228.885,0.020773998,t_motor_U13IIKV130,apc_propellers_21x12WE
1.1371446,0.5334,11000.0,1000.0,0.77,124.210526,5956.8423,51.8,6569.58,109.14,3831.37,73.96,5.05,30.0,6613.76,56.0,2801.7,54.09,3.66,0.51023597,95.97724,3369.29,0.028485894,49.246155,2463.8027,0.019987864,t_motor_U13IIKV130,apc_propellers_21x12WE
1.120135,0.5334,11000.0,1000.0,0.82,124.210526,5956.8423,44.4,5554.5,75.02,4344.18,97.84,6.72,30.0,5689.79,34.2,1641.92,36.98,2.47,0.59309363,66.974075,3878.265,0.017269082,30.532036,1465.8234,0.020829273,t_motor_U13IIKV130,apc_propellers_21x13E
1.1180031,0.5334,11000.0,1000.0,0.82,124.210526,5956.8423,44.4,5581.81,81.01,3798.76,85.56,5.86,30.0,5684.95,36.12,1738.58,39.16,2.62,0.59359854,72.45955,3397.808,0.02132538,32.307602,1555.0762,0.020775575,t_motor_U13IIKV130,apc_propellers_21x13WE
1.1180031,0.5334,11000.0,1000.0,0.82,124.210526,5956.8423,51.8,6554.99,109.33,4171.21,80.53,5.51,30.0,6592.61,64.41,3294.75,63.61,4.33,0.5118729,97.79043,3730.9468,0.02621062,57.61165,2946.9954,0.019549282,t_motor_U13IIKV130,apc_propellers_21x13WE
1.223871,0.5588,10000.0,1000.0,0.71,124.210526,5956.8423,51.8,6503.3,103.62,5375.68,103.78,7.13,30.0,6626.5,50.76,2504.97,48.36,3.26,0.48610702,84.66579,4392.3584,0.0192757,41.47496,2046.7598,0.020263717,t_motor_U13IIKV130,apc_propellers_22x10
1.1239905,0.5588,10000.0,1000.0,0.65,124.210526,5956.8423,51.8,6585.53,116.81,3459.67,66.79,4.55,30.0,6647.96,40.3,2004.98,38.71,2.59,0.48453784,103.92437,3078.0242,0.033763334,35.854397,1783.8052,0.020099951,t_motor_U13IIKV130,apc_propellers_22x10E
1.1259863,0.5588,10000.0,1000.0,0.75,124.210526,5956.8423,44.4,5593.4,88.69,3567.17,80.34,5.5,30.0,5692.87,32.81,1580.38,35.59,2.37,0.5658285,78.7665,3168.0403,0.024862846,29.138899,1403.5518,0.02076083,t_motor_U13IIKV130,apc_propellers_22x12E
1.1259863,0.5588,10000.0,1000.0,0.75,124.210526,5956.8423,51.8,6551.84,120.23,4244.74,81.94,5.61,30.0,6600.09,62.07,3120.31,60.24,4.09,0.48805216,106.7775,3769.7974,0.028324468,55.125004,2771.1794,0.019892255,t_motor_U13IIKV130,apc_propellers_22x12E
1.1479853,0.5588,8000.0,1000.0,0.75,124.210526,5956.8423,44.4,5619.81,104.34,3039.66,68.46,4.67,30.0,5681.4,36.96,1809.5,40.75,2.73,0.5669709,90.889656,2647.821,0.034326207,32.19553,1576.2395,0.020425532,t_motor_U13IIKV130,apc_propellers_22x12WE
1.1540182,0.6096,9000.0,1000.0,0.7,124.210526,5956.8423,44.4,5589.13,122.91,3652.51,82.26,5.63,30.0,5662.26,45.2,2191.89,49.37,3.33,0.5214801,106.50613,3165.0369,0.03365083,39.167496,1899.3549,0.020621473,t_motor_U13IIKV130,apc_propellers_24x12E
1.1540182,0.6096,9000.0,1000.0,0.7,124.210526,5956.8423,51.8,6505.01,167.51,5335.91,103.01,7.08,30.0,6548.44,84.18,4323.96,83.47,5.71,0.45090982,145.1537,4623.766,0.031392958,72.94513,3746.8735,0.019468265,t_motor_U13IIKV130,apc_propellers_24x12E
1.2131209,0.635,9000.0,1000.0,0.7,124.210526,5956.8423,44.4,5561.74,144.5,4199.58,94.59,6.49,30.0,5632.72,56.31,2781.92,62.66,4.26,0.5032463,119.11426,3461.7983,0.034408204,46.417465,2293.1926,0.020241415,t_motor_U13IIKV130,apc_propellers_25x12_5E
1.1990143,0.6604,8000.0,1000.0,0.69,124.210526,5956.8423,44.4,5531.28,164.91,4807.96,108.29,7.45,30.0,5598.51,69.8,3465.09,78.04,5.34,0.48684755,137.53798,4009.9272,0.03429937,58.214485,2889.949,0.020143777,t_motor_U13IIKV130,apc_propellers_26x13E
1.2040038,0.6604,7000.0,1000.0,0.78,124.210526,5956.8423,44.4,5514.01,166.05,5152.8,116.05,7.99,30.0,5531.42,93.24,4805.02,108.22,7.44,0.49275246,137.91486,4279.7207,0.0322252,77.44162,3990.868,0.019404706,t_motor_U13IIKV130,apc_propellers_26x15E
0.30499735,0.3302,13000.0,1000.0,1.33,31.263159,1338.9474,51.8,7563.65,27.7,882.46,17.04,0.97,30.0,7467.94,23.57,1291.77,24.94,1.44,0.7299525,90.820465,2893.3367,0.031389523,77.27936,4235.348,0.018246282,t_motor_U8LiteKV150,apc_propellers_13x14
0.38605353,0.4064,13000.0,1000.0,1.24,48.210526,2252.6316,51.8,5240.99,27.58,2157.49,41.65,3.36,30.0,5483.06,20.31,1014.69,19.59,1.54,0.80778503,71.440865,5588.577,0.012783374,52.609283,2628.366,0.020015966,t_motor_U8LiteLKV110,apc_propellers_16x16
0.43309084,0.4572,12000.0,1000.0,1.06,48.210526,2252.6316,51.8,5298.11,31.95,1887.83,36.44,2.93,30.0,5471.01,21.79,1071.58,20.69,1.63,0.7196126,73.77206,4358.97,0.016924193,50.31277,2474.2615,0.02033446,t_motor_U8LiteLKV110,apc_propellers_18x14
0.326997,0.2794,21000.0,1000.0,1.15,47.36842,2210.5264,44.4,10389.79,23.82,1746.99,39.35,1.39,30.0,10606.37,21.39,1214.26,27.35,0.95,0.6074064,72.8447,5342.526,0.013634881,65.413445,3713.3672,0.017615667,t_motor_AT4120KV250,apc_propellers_11x10E
0.326997,0.2794,20000.0,1000.0,0.85,47.36842,2210.5264,51.8,12201.61,32.23,2147.73,41.46,1.47,30.0,12567.96,20.26,1096.39,21.17,0.73,0.5126032,98.56359,6568.0415,0.015006542,61.957752,3352.9053,0.018478826,t_motor_AT4120KV250,apc_propellers_11x7E
0.327997,0.2794,21000.0,1000.0,1.15,78.947365,1789.4736,22.2,10333.0,23.53,1707.0,76.89,1.36,30.0,10560.72,21.11,1200.21,54.06,0.94,0.61003196,71.73846,5204.316,0.013784417,64.360344,3659.2102,0.01758859,t_motor_AT4120KV500,apc_propellers_11x10E
0.31787145,0.3048,16000.0,2000.0,0.71,84.210526,1894.7368,22.8,12065.88,52.61,1880.68,82.49,1.3,30.0,12305.93,21.7,1237.7,54.28,0.84,0.47989154,165.50716,5916.48,0.027973924,68.266594,3893.7124,0.01753252,t_motor_AT4120KV560,apc_propellers_12x4_7SF
0.3700033,0.254,22000.0,1000.0,1.25,52.63158,2315.7896,51.8,12243.75,24.27,2265.25,43.73,1.55,30.0,12436.14,24.31,1648.15,31.82,1.12,0.5698403,65.59401,6122.242,0.010714049,65.70211,4454.4194,0.014749871,t_motor_AT4125KV250,apc_propellers_10x10E
0.37299702,0.2794,21000.0,1000.0,1.15,52.63158,2315.7896,44.4,10449.13,24.13,1789.38,40.3,1.42,30.0,10653.05,21.67,1228.77,27.67,0.97,0.6047448,64.69221,4797.3037,0.013485118,58.09698,3294.316,0.017635522,t_motor_AT4125KV250,apc_propellers_11x10E
0.37299702,0.2794,20000.0,1000.0,0.85,52.63158,2315.7896,51.8,12267.54,32.61,2188.94,42.26,1.5,30.0,12605.06,20.5,1106.37,21.36,0.74,0.51109445,87.42697,5868.519,0.014897621,54.960224,2966.163,0.018529063,t_motor_AT4125KV250,apc_propellers_11x7E
0.37599072,0.3048,19000.0,1000.0,0.88,52.63158,2315.7896,44.4,10365.25,31.35,2020.0,45.5,1.61,30.0,10716.91,20.06,1053.21,23.72,0.82,0.55104613,83.37972,5372.473,0.0155198015,53.352383,2801.1597,0.019046534,t_motor_AT4125KV250,apc_propellers_12x8E
0.42121363,0.3556,16000.0,1000.0,0.67,52.63158,2315.7896,44.4,10298.64,54.91,2203.11,49.62,1.76,30.0,10665.24,22.85,1195.26,26.92,0.94,0.47461355,130.3614,5230.386,0.024923857,54.24801,2837.6575,0.01911718,t_motor_AT4125KV250,apc_propellers_14x6
0.42597634,0.381,16000.0,1000.0,0.6,52.63158,2315.7896,44.4,10295.34,67.52,2212.19,49.82,1.77,30.0,10635.32,24.03,1277.5,28.77,1.01,0.44421884,158.50645,5193.2227,0.030521791,56.411587,2998.993,0.018810175,t_motor_AT4125KV250,apc_propellers_15x6
0.39499614,0.381,16000.0,1000.0,0.59,52.63158,2315.7896,44.4,10289.76,60.24,2227.54,50.17,1.78,30.0,10685.31,21.9,1140.07,25.68,0.89,0.4421406,152.50783,5639.397,0.027043285,55.44358,2886.2815,0.019209348,t_motor_AT4125KV250,apc_propellers_15x6E
0.42099735,0.3302,13000.0,1000.0,1.33,89.47369,2105.2632,14.8,7559.54,27.67,891.17,60.21,0.97,30.0,7374.44,22.68,1272.6,85.99,1.4,0.73920757,65.72488,2116.8066,0.03104907,53.872074,3022.822,0.017821781,t_motor_AT4125KV540,apc_propellers_13x14
0.4270054,0.3048,16000.0,1000.0,0.91,63.157894,2631.5789,51.8,11389.92,52.55,2070.74,39.98,1.52,30.0,11539.46,26.18,1479.87,28.57,1.07,0.51176673,123.06635,4849.447,0.025377402,61.310696,3465.6936,0.017690742,t_motor_AT4130KV230,apc_propellers_12x6SF
0.4270054,0.3048,15000.0,1000.0,1.07,63.157894,2631.5789,44.4,9493.3,39.26,2434.05,54.82,2.1,30.0,9816.32,24.08,1340.07,30.18,1.13,0.6016014,91.94263,5700.279,0.016129496,56.392727,3138.2974,0.01796921,t_motor_AT4130KV230,apc_propellers_12x8SF
0.4301352,0.3302,15000.0,2000.0,0.67,63.157894,2631.5789,51.8,11361.49,61.85,2183.05,42.14,1.6,30.0,11566.8,24.18,1371.87,26.48,0.99,0.47128347,143.792,5075.2646,0.02833192,56.214886,3189.3926,0.017625576,t_motor_AT4130KV230,apc_propellers_13x4_7SF
0.43199492,0.3302,18000.0,3000.0,0.67,63.157894,2631.5789,51.8,11341.66,50.46,2261.4,43.66,1.66,30.0,11633.41,20.77,1108.67,21.4,0.79,0.468585,116.80693,5234.7837,0.022313612,48.07927,2566.396,0.018734159,t_motor_AT4130KV230,apc_propellers_13x5_5MR
0.438073,0.3556,17000.0,3000.0,0.63,63.157894,2631.5789,51.8,11284.33,65.16,2487.95,48.03,1.84,30.0,11546.93,26.92,1450.35,28.0,1.05,0.43837342,148.74232,5679.304,0.026190236,61.450943,3310.7495,0.018561037,t_motor_AT4130KV230,apc_propellers_14x5_5MR
0.4851103,0.3556,15000.0,1000.0,0.74,63.157894,2631.5789,44.4,9443.88,49.16,2601.4,58.59,2.25,30.0,9854.45,23.1,1210.94,27.27,1.02,0.5136631,101.337776,5362.4917,0.018897517,47.61804,2496.2158,0.01907609,t_motor_AT4130KV230,apc_propellers_14x7
0.4851103,0.381,15000.0,1000.0,0.67,63.157894,2631.5789,44.4,9503.68,61.9,2398.88,54.03,2.07,30.0,9830.49,24.43,1292.07,29.1,1.09,0.4805874,127.599846,4945.0195,0.025803708,50.35968,2663.456,0.018907644,t_motor_AT4130KV230,apc_propellers_15x7
0.45299613,0.381,15000.0,1000.0,0.66,63.157894,2631.5789,44.4,9456.42,55.09,2558.94,57.63,2.22,30.0,9867.95,22.48,1165.21,26.24,0.98,0.478763,121.61252,5648.9224,0.021528445,49.62515,2572.2295,0.01929266,t_motor_AT4130KV230,apc_propellers_15x7E
0.43988106,0.2667,19000.0,1000.0,0.79,78.947365,3368.4211,51.8,14949.56,43.57,3353.57,64.74,1.9,30.0,15252.85,28.03,1630.96,31.49,0.89,0.44248495,99.0495,7623.8105,0.012992125,63.721767,3707.7295,0.017186197,t_motor_AT4130KV300,apc_propellers_10_5x6
0.41692942,0.254,19000.0,2000.0,1.05,78.947365,3368.4211,44.4,12718.58,34.84,2927.97,65.95,1.94,30.0,13020.26,24.49,1459.28,32.87,0.94,0.54427594,83.56331,7022.6997,0.011899029,58.73896,3500.065,0.016782248,t_motor_AT4130KV300,apc_propellers_10x7SF
0.42001382,0.2794,18000.0,2000.0,0.68,78.947365,3368.4211,51.8,15156.91,55.64,2175.86,42.01,1.21,30.0,15277.65,24.98,1490.1,28.77,0.81,0.42168635,132.47183,5180.448,0.025571499,59.47423,3547.7402,0.016763976,t_motor_AT4130KV300,apc_propellers_11x3_8SF
0.42001382,0.2794,18000.0,2000.0,0.76,78.947365,3368.4211,51.8,15081.81,62.09,2602.42,50.24,1.46,30.0,15193.53,32.41,1967.86,37.99,1.09,0.42402104,147.82846,6196.034,0.023858562,77.16412,4685.2266,0.016469667,t_motor_AT4130KV300,apc_propellers_11x4_7SF
0.42799702,0.2794,22000.0,1000.0,0.7,78.947365,3368.4211,51.8,15006.44,47.58,3030.51,58.5,1.71,30.0,15285.26,25.6,1446.91,27.93,0.79,0.42147642,111.169,7080.68,0.015700327,59.813503,3380.6545,0.017692877,t_motor_AT4130KV300,apc_propellers_11x5_5E
0.42799702,0.2794,20000.0,1000.0,0.94,78.947365,3368.4211,44.4,12656.89,35.77,3228.28,72.71,2.14,30.0,12983.77,28.42,1636.92,36.87,1.06,0.49618688,83.57535,7542.7627,0.011080204,66.402336,3824.6062,0.017361876,t_motor_AT4130KV300,apc_propellers_11x8E
0.45802468,0.3175,17000.0,1000.0,0.72,78.947365,3368.4211,44.4,12697.82,58.32,3029.04,68.22,2.01,30.0,12946.87,32.54,1816.54,40.91,1.18,0.43788895,127.329384,6613.268,0.019253625,71.044205,3966.031,0.017913176,t_motor_AT4130KV300,apc_propellers_12_5x6
0.42287144,0.3048,17000.0,2000.0,0.64,78.947365,3368.4211,51.8,14992.7,75.62,3108.54,60.01,1.76,30.0,15148.13,35.46,2225.77,42.97,1.24,0.38985088,178.82503,7351.0283,0.024326533,83.85527,5263.4673,0.015931565,t_motor_AT4130KV300,apc_propellers_12x3_8SF
0.4271352,0.3048,20000.0,2000.0,0.63,78.947365,3368.4211,51.8,15066.98,67.05,2686.66,51.87,1.51,30.0,15225.8,31.61,1784.61,34.45,0.98,0.38786218,156.97606,6289.952,0.024956638,74.00467,4178.092,0.017712554,t_motor_AT4130KV300,apc_propellers_12x4_5MR
0.42287144,0.3048,16000.0,2000.0,0.71,78.947365,3368.4211,44.4,12852.69,60.24,2275.05,51.24,1.49,30.0,12998.52,26.87,1565.11,35.25,1.01,0.45432186,142.45464,5380.004,0.026478538,63.54177,3701.1484,0.017168123,t_motor_AT4130KV300,apc_propellers_12x4_7SF
0.4271352,0.3048,19000.0,2000.0,0.71,78.947365,3368.4211,44.4,12794.68,51.47,2557.49,57.6,1.68,30.0,13038.08,25.22,1372.5,30.91,0.88,0.45294335,120.50049,5987.542,0.020125201,59.044537,3213.2683,0.018375227,t_motor_AT4130KV300,apc_propellers_12x5_5MR
0.45094866,0.3048,18000.0,1000.0,0.73,78.947365,3368.4211,44.4,12707.81,49.41,2980.38,67.13,1.97,30.0,13010.94,27.24,1504.61,33.89,0.97,0.45388818,109.569016,6609.134,0.016578423,60.405987,3336.544,0.01810436,t_motor_AT4130KV300,apc_propellers_12x6
0.4319886,0.3048,17000.0,1000.0,0.7,78.947365,3368.4211,44.4,12780.86,46.15,2624.74,59.12,1.73,30.0,13064.88,22.89,1242.03,27.97,0.79,0.45201424,106.83152,6075.9473,0.017582694,52.98751,2875.1453,0.018429507,t_motor_AT4130KV300,apc_propellers_12x6E
0.42400542,0.3048,16000.0,1000.0,0.91,78.947365,3368.4211,44.4,12749.55,66.41,2777.21,62.55,1.83,30.0,12855.53,37.95,2261.25,50.93,1.48,0.4593752,156.62535,6549.94,0.023912488,89.50357,5333.069,0.016782753,t_motor_AT4130KV300,apc_propellers_12x6SF
0.4271352,0.3302,15000.0,2000.0,0.67,78.947365,3368.4211,44.4,12677.24,78.89,3129.22,70.48,2.07,30.0,12864.9,37.54,2215.62,49.9,1.45,0.4237298,184.69562,7326.0645,0.025210755,87.88786,5187.163,0.01694334,t_motor_AT4130KV300,apc_propellers_13x4_7SF
0.4369781,0.3302,17000.0,1000.0,0.61,78.947365,3368.4211,44.4,12754.32,57.26,2753.96,62.03,1.82,30.0,13031.56,25.46,1404.27,31.63,0.9,0.41831076,131.03632,6302.2837,0.020791877,58.26379,3213.5935,0.018130416,t_motor_AT4130KV300,apc_propellers_13x5_5E
0.42899492,0.3302,18000.0,3000.0,0.67,78.947365,3368.4211,44.4,12709.85,64.09,2970.45,66.9,1.97,30.0,12959.67,31.88,1754.24,39.51,1.14,0.4206312,149.3957,6924.208,0.021575855,74.31323,4089.186,0.018173112,t_motor_AT4130KV300,apc_propellers_13x5_5MR
0.43507302,0.3556,17000.0,3000.0,0.63,78.947365,3368.4211,44.4,12639.02,83.58,3315.28,74.67,2.2,30.0,12843.45,41.6,2320.06,52.25,1.52,0.3941205,192.10568,7620.054,0.02521054,95.616135,5332.576,0.017930571,t_motor_AT4130KV300,apc_propellers_14x5_5MR
